,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,20005,2903,6356,0.457,474,1370,0.346,2429,4986,0.487,1714,2396,0.715,1032,2516,3548,1532,543,260,1405,1932,7994
1,Team/G,,244.0,35.4,77.5,0.457,5.8,16.7,0.346,29.6,60.8,0.487,20.9,29.2,0.715,12.6,30.7,43.3,18.7,6.6,3.2,17.1,23.6,97.5
2,Lg Rank,,2,24,26,17.0,19,17,23.0,23,24,14.0,7,6,27.0,2,9,5,28,27,29,30,25,16
3,Year/Year,,0.4%,2.9%,2.4%,0.002,48.1%,55.0%,-0.016,-2.9%,-6.3%,0.017,-8.7%,-7.4%,-0.01,-0.2%,6.6%,4.5%,4.4%,-2.2%,-4.1%,-3.0%,-10.4%,1.9%
4,Opponent,82.0,20005,3021,6566,0.46,573,1523,0.376,2448,5043,0.485,1613,2135,0.756,885,2297,3182,1748,616,406,1122,1875,8228
5,Opponent/G,,244.0,36.8,80.1,0.46,7.0,18.6,0.376,29.9,61.5,0.485,19.7,26.0,0.756,10.8,28.0,38.8,21.3,7.5,5.0,13.7,22.9,100.3
6,Lg Rank,,2,18,17,17.0,27,24,27.0,11,8,14.0,17,16,19.0,13,4,4,18,23,20,29,11,20
7,Year/Year,,0.4%,1.8%,3.3%,-0.007,1.4%,1.9%,-0.002,1.9%,3.7%,-0.008,-13.7%,-13.9%,0.002,0.2%,0.7%,0.6%,0.2%,-8.6%,-7.1%,-2.8%,-9.8%,-1.7%
