Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2020-21,20.0,DEN,NBA,PF,42,1,9.5,1.2,2.5,0.481,0.6,1.4,0.407,0.6,1.1,0.578,0.596,0.3,0.4,0.8,0.3,1.2,1.5,0.2,0.2,0.1,0.2,0.7,3.2
2021-22,21.0,DEN,NBA,PF,2,0,5.0,1.5,2.5,0.6,1.0,1.5,0.667,0.5,1.0,0.5,0.8,0.0,0.0,,0.5,1.5,2.0,0.0,0.0,0.0,0.0,1.0,4.0
Career,,,NBA,,44,1,9.3,1.2,2.5,0.486,0.6,1.4,0.419,0.6,1.1,0.574,0.606,0.3,0.3,0.8,0.3,1.2,1.6,0.2,0.2,0.1,0.2,0.7,3.3
