,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,72.0,17380,2985,6401,0.466,979,2618,0.374,2006,3783,0.53,1160,1496,0.775,765,2421,3186,1689,556,383,1012,1471,8109
1,Team/G,,241.4,41.5,88.9,0.466,13.6,36.4,0.374,27.9,52.5,0.53,16.1,20.8,0.775,10.6,33.6,44.3,23.5,7.7,5.3,14.1,20.4,112.6
2,Lg Rank,,16,13,11,19.0,11,10,10.0,16,20,17.0,25,25,16.0,4,22,15,25,13,6,16,24,16
3,Year/Year,,-0.3%,0.5%,-0.7%,0.006,8.2%,5.3%,0.01,-2.9%,-4.5%,0.009,-13.2%,-10.3%,-0.026,-0.4%,-5.0%,-3.9%,2.1%,-6.6%,-5.7%,1.7%,-5.3%,-0.9%
4,Opponent,72.0,17380,2875,6191,0.464,925,2473,0.374,1950,3718,0.524,1329,1692,0.785,677,2382,3059,1732,531,334,1015,1389,8004
5,Opponent/G,,241.4,39.9,86.0,0.464,12.8,34.3,0.374,27.1,51.6,0.524,18.5,23.5,0.785,9.4,33.1,42.5,24.1,7.4,4.6,14.1,19.3,111.2
6,Lg Rank,,16,6,4,14.0,16,15,22.0,6,7,10.0,26,25,22.0,7,7,6,9,10,11,13,13,11
7,Year/Year,,-0.3%,4.0%,-1.2%,0.023,8.7%,-1.2%,0.034,1.9%,-1.2%,0.016,-1.6%,-3.9%,0.019,-8.9%,-2.7%,-4.2%,7.4%,3.3%,-15.7%,-7.5%,-6.6%,3.6%
