,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19705,3289,6797,0.484,570,1518,0.375,2719,5279,0.515,1342,1672,0.803,770,2831,3601,2010,677,485,1071,1433,8490
1,Team/G,,240.3,40.1,82.9,0.484,7.0,18.5,0.375,33.2,64.4,0.515,16.4,20.4,0.803,9.4,34.5,43.9,24.5,8.3,5.9,13.1,17.5,103.5
2,Lg Rank,,29,3,24,2.0,25,26,2.0,1,7,3.0,25,28,2.0,25,5,15,3,11,6,4,1,10
3,Year/Year,,-1.3%,2.5%,-0.8%,0.016,-15.8%,-17.8%,0.009,7.4%,5.4%,0.01,-1.9%,-4.7%,0.023,-4.5%,2.1%,0.6%,0.5%,3.0%,9.2%,-6.5%,-8.4%,0.3%
4,Opponent,82.0,19705,2928,6709,0.436,541,1634,0.331,2387,5075,0.47,1221,1611,0.758,747,2576,3323,1707,592,317,1214,1597,7618
5,Opponent/G,,240.3,35.7,81.8,0.436,6.6,19.9,0.331,29.1,61.9,0.47,14.9,19.6,0.758,9.1,31.4,40.5,20.8,7.2,3.9,14.8,19.5,92.9
6,Lg Rank,,29,2,3,4.0,1,1,1.0,10,23,2.0,1,2,19.0,4,5,3,4,8,2,14,22,1
7,Year/Year,,-1.3%,-3.8%,-2.2%,-0.007,-3.0%,5.4%,-0.029,-4.0%,-4.4%,0.002,-6.6%,-8.2%,0.013,-8.1%,-2.5%,-3.8%,0.5%,-8.6%,-12.4%,4.0%,-1.0%,-4.2%
