Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2021-22,19.0,OKC,NBA,SG,11,11,28.9,4.0,10.2,0.393,0.8,2.8,0.29,3.2,7.4,0.432,0.433,0.7,1.2,0.615,1.5,5.1,6.5,6.1,1.3,0.5,2.5,2.0,9.5
Career,,,NBA,,11,11,28.9,4.0,10.2,0.393,0.8,2.8,0.29,3.2,7.4,0.432,0.433,0.7,1.2,0.615,1.5,5.1,6.5,6.1,1.3,0.5,2.5,2.0,9.5
