,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19780,3148,6628,0.475,685,1727,0.397,2463,4901,0.503,1521,1984,0.767,829,2603,3432,1836,602,372,1101,1556,8502
1,Team/G,,241.2,38.4,80.8,0.475,8.4,21.1,0.397,30.0,59.8,0.503,18.5,24.2,0.767,10.1,31.7,41.9,22.4,7.3,4.5,13.4,19.0,103.7
2,Lg Rank,,20,5,16,4.0,4,7,1.0,22,26,7.0,11,14,14.0,23,9,12,8,14,18,6,3,6
3,Year/Year,,0.0%,-0.1%,-0.5%,0.002,23.6%,11.6%,0.039,-5.1%,-4.1%,-0.005,4.3%,0.8%,0.026,-6.5%,-0.7%,-2.2%,0.4%,16.7%,-2.4%,-1.3%,-6.8%,2.3%
4,Opponent,82.0,19780,3127,6860,0.456,479,1305,0.367,2648,5555,0.477,1301,1698,0.766,884,2494,3378,1685,567,374,1095,1701,8034
5,Opponent/G,,241.2,38.1,83.7,0.456,5.8,15.9,0.367,32.3,67.7,0.477,15.9,20.7,0.766,10.8,30.4,41.2,20.5,6.9,4.6,13.4,20.7,98.0
6,Lg Rank,,20,20,24,12.0,7,3,22.0,25,29,8.0,2,2,18.0,16,17,17,9,6,12,26,17,14
7,Year/Year,,0.0%,3.4%,2.5%,0.004,16.3%,8.8%,0.024,1.3%,1.2%,0.001,-9.2%,-10.4%,0.01,8.6%,2.8%,4.2%,6.9%,0.0%,-10.3%,6.1%,1.7%,1.8%
