,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
0,2017-18,22.0,NYK,NBA,PF,20.0,326.0,13.6,0.516,0.632,0.088,3.8,18.0,10.9,11.6,0.9,4.2,8.5,19.0,0.2,0.3,0.5,0.077,0.4,-0.2,0.2,0.2
1,2018-19,23.0,NYK,NBA,PF,46.0,784.0,14.8,0.531,0.682,0.163,3.6,14.6,9.0,10.5,1.7,4.5,7.6,17.9,0.6,0.7,1.4,0.083,1.4,0.7,2.1,0.8
2,2019-20,24.0,CHI,NBA,C,36.0,559.0,12.7,0.539,0.578,0.15,4.1,12.9,8.3,8.5,0.9,4.4,6.6,16.3,0.5,0.6,1.1,0.091,-0.9,-0.2,-1.2,0.1
3,2020-21,25.0,TOT,NBA,"C,PF",31.0,348.0,13.3,0.511,0.584,0.059,4.4,17.0,10.7,9.5,0.6,8.5,6.3,13.7,0.2,0.5,0.7,0.095,-0.7,1.3,0.6,0.2
4,2020-21,25.0,CHI,NBA,PF,13.0,94.0,9.8,0.452,0.852,0.148,1.2,16.3,8.8,5.5,1.0,6.5,3.4,13.7,0.0,0.1,0.1,0.047,-0.3,0.8,0.5,0.1
5,2020-21,25.0,BOS,NBA,C,18.0,254.0,14.5,0.534,0.486,0.027,5.7,17.2,11.4,10.9,0.4,9.2,7.4,13.7,0.3,0.3,0.6,0.113,-0.9,1.5,0.6,0.2
6,Career,,,NBA,,133.0,2017.0,13.7,0.528,0.631,0.131,3.9,15.1,9.4,9.9,1.2,5.1,7.3,16.9,1.6,2.0,3.6,0.086,0.2,0.4,0.6,1.3
7,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2 seasons,,NYK,NBA,,66.0,1110.0,14.4,0.526,0.667,0.14,3.7,15.6,9.6,10.8,1.4,4.4,7.9,18.2,0.9,1.0,1.9,0.081,1.1,0.4,1.5,1.0
9,2 seasons,,CHI,NBA,,49.0,653.0,12.3,0.528,0.612,0.15,3.7,13.4,8.4,8.1,1.0,4.7,6.2,15.9,0.5,0.7,1.1,0.085,-0.9,-0.1,-0.9,0.2
10,1 season,,BOS,NBA,,18.0,254.0,14.5,0.534,0.486,0.027,5.7,17.2,11.4,10.9,0.4,9.2,7.4,13.7,0.3,0.3,0.6,0.113,-0.9,1.5,0.6,0.2
