Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2018-19,21.0,BOS,NBA,C,32,283,18.8,0.703,0.0,0.294,10.2,20.4,15.3,3.3,1.5,12.5,14.8,10.3,0.5,0.6,1.2,0.201,-1.7,3.4,1.8,0.3
2019-20,22.0,BOS,NBA,C,29,388,23.1,0.728,0.0,0.386,11.2,24.0,17.7,10.1,2.7,8.4,16.9,13.6,1.1,1.0,2.0,0.253,0.8,4.3,5.1,0.7
2020-21,23.0,BOS,NBA,C,52,985,25.7,0.719,0.008,0.283,14.9,25.6,20.2,14.2,2.1,8.6,15.2,15.0,3.4,1.9,5.3,0.258,3.0,3.1,6.1,2.0
2021-22,24.0,BOS,NBA,C,10,312,21.3,0.714,0.0,0.323,13.5,16.7,15.0,6.0,1.9,5.5,12.9,11.9,1.0,0.5,1.4,0.222,1.9,0.0,1.9,0.3
Career,,,NBA,,123,1968,23.5,0.718,0.004,0.31,13.3,23.1,18.2,10.6,2.1,8.6,15.2,13.5,6.0,4.0,10.0,0.243,1.7,2.9,4.6,3.3
