,No.,Player,Pos,Ht,Wt,Birth Date,Unnamed: 6,Exp,College
0,8,Jeff Adrien,PF,6-7,245,"February 10, 1986",United States,1,UConn
1,6,Earl Boykins,PG,5-5,135,"June 2, 1976",United States,12,Eastern Michigan
2,10,Chase Budinger,SF,6-7,209,"May 22, 1988",United States,2,Arizona
3,29,Marcus Camby,C,6-11,220,"March 22, 1974",United States,15,UMass
4,21,Samuel Dalembert,C,6-11,255,"May 10, 1981",Haiti,9,Seton Hall
5,3,Goran Dragic,PG,6-3,190,"May 6, 1986",Slovenia,3,
6,9,Jonny Flynn,PG,6-0,185,"February 6, 1989",United States,2,Syracuse
7,9,Courtney Fortson,PG,5-11,185,"May 23, 1988",United States,R,Arkansas
8,27,Jordan Hill,C,6-10,235,"July 27, 1987",United States,2,Arizona
9,5,Courtney Lee,SG,6-5,215,"October 3, 1985",United States,3,Western Kentucky
10,7,Kyle Lowry,PG,6-0,196,"March 25, 1986",United States,5,Villanova
11,12,Kevin Martin,SG,6-7,199,"February 1, 1983",United States,7,Western Carolina University
12,2,Marcus Morris,PF,6-8,218,"September 2, 1989",United States,R,Kansas
13,25,Chandler Parsons,SF,6-9,230,"October 25, 1988",United States,R,Florida
14,54,Patrick Patterson,PF,6-8,235,"March 14, 1989",United States,1,Kentucky
15,4,Luis Scola,PF,6-9,240,"April 30, 1980",Argentina,4,
16,0,Greg Smith,C,6-10,250,"January 8, 1991",United States,R,Fresno State
17,32,Hasheem Thabeet,C,7-3,263,"February 16, 1987",Tanzania,2,UConn
18,1,Terrence Williams,SG,6-6,220,"June 28, 1987",United States,2,Louisville
