,No.,Player,Pos,Ht,Wt,Birth Date,Unnamed: 6,Exp,College
0,11,Joe Alexander,SF,6-8,230,"December 26, 1986",Taiwan,R,West Virginia
1,30,Malik Allen,PF,6-10,255,"June 27, 1978",United States,7,Villanova
2,42,Charlie Bell,SG,6-3,200,"March 12, 1979",United States,4,Michigan State
3,10,Keith Bogans,SG,6-5,215,"May 12, 1980",United States,5,Kentucky
4,6,Andrew Bogut,C,7-0,260,"November 28, 1984",Australia,3,Utah
5,44,Austin Croshere,PF,6-9,235,"May 1, 1975",United States,11,Providence
6,9,Francisco Elson,C,7-0,235,"February 28, 1976",Netherlands,5,California
7,50,Dan Gadzuric,C,6-11,240,"February 2, 1978",Netherlands,6,UCLA
8,8,Eddie Gill,PG,6-0,190,"August 16, 1978",United States,6,Weber State
9,24,Richard Jefferson,SF,6-7,233,"June 21, 1980",United States,7,Arizona
10,19,Damon Jones,PG,6-3,185,"August 25, 1976",United States,10,Houston
11,10,Tyronn Lue,PG,6-0,175,"May 3, 1977",United States,10,Nebraska
12,12,Luc Mbah a Moute,PF,6-8,230,"September 9, 1986",Cameroon,R,UCLA
13,22,Michael Redd,SG,6-6,220,"August 24, 1979",United States,8,Ohio State
14,13,Luke Ridnour,PG,6-2,175,"February 13, 1981",United States,5,Oregon
15,7,Ramon Sessions,PG,6-3,190,"April 11, 1986",United States,1,Nevada
16,31,Charlie Villanueva,PF,6-11,232,"August 24, 1984",United States,3,UConn
