Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2021-22,24.0,IND,NBA,SG,25,19,29.6,5.3,12.3,0.433,1.9,5.3,0.356,3.4,7.0,0.491,0.51,1.0,1.4,0.714,0.5,3.5,4.0,2.1,1.1,0.1,1.7,1.8,13.5
Career,,,NBA,,25,19,29.6,5.3,12.3,0.433,1.9,5.3,0.356,3.4,7.0,0.491,0.51,1.0,1.4,0.714,0.5,3.5,4.0,2.1,1.1,0.1,1.7,1.8,13.5
