Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2020-21,19.0,CHO,NBA,PG,51,1469,17.5,0.539,0.388,0.246,4.6,17.9,11.1,33.9,2.7,1.2,16.3,26.1,1.0,1.9,2.8,0.093,1.2,0.6,1.9,1.4
2021-22,20.0,CHO,NBA,PG,15,484,21.1,0.543,0.422,0.143,4.3,20.5,12.1,34.1,3.0,1.2,13.9,26.6,0.9,0.5,1.4,0.138,3.3,0.8,4.1,0.7
Career,,,NBA,,66,1953,18.4,0.54,0.398,0.218,4.5,18.5,11.4,33.9,2.8,1.2,15.7,26.2,1.8,2.4,4.2,0.104,1.7,0.7,2.4,2.2
