Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2019-20,23.0,MEM,NBA,SG,19,181,18.0,0.713,0.27,0.054,10.7,16.6,13.7,16.2,1.8,1.5,15.6,10.3,0.5,0.2,0.7,0.182,2.5,2.0,4.5,0.3
2020-21,24.0,MEM,NBA,SG,43,575,14.8,0.608,0.406,0.217,6.4,17.3,11.8,10.7,2.5,1.4,10.6,12.4,0.9,0.8,1.7,0.145,-0.4,1.3,0.9,0.4
2021-22,25.0,MEM,NBA,SG,16,226,8.5,0.416,0.366,0.195,7.4,17.2,12.1,9.0,2.1,1.6,15.2,9.8,0.0,0.0,0.0,0.007,-3.7,-1.1,-4.8,-0.2
Career,,,NBA,,78,982,14.0,0.589,0.375,0.185,7.4,17.2,12.2,11.3,2.3,1.5,12.4,11.4,1.4,1.0,2.5,0.12,-0.6,0.9,0.2,0.6
