,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19855,3181,6801,0.468,524,1455,0.36,2657,5346,0.497,1452,1914,0.759,969,2451,3420,1789,592,413,980,1632,8338
1,Team/G,,242.1,38.8,82.9,0.468,6.4,17.7,0.36,32.4,65.2,0.497,17.7,23.3,0.759,11.8,29.9,41.7,21.8,7.2,5.0,12.0,19.9,101.7
2,Lg Rank,,10,6,12,11.0,14,15,9.0,8,11,11.0,21,23,15.0,6,23,17,12,15,14,1,8,13
3,Year/Year,,0.8%,7.6%,5.4%,0.01,-12.2%,-10.9%,-0.006,12.6%,11.0%,0.007,-5.5%,-8.2%,0.021,11.4%,1.6%,4.2%,8.0%,-1.8%,9.8%,-6.5%,1.4%,3.6%
4,Opponent,82.0,19855,3048,6623,0.46,480,1392,0.345,2568,5231,0.491,1380,1852,0.745,922,2471,3393,1719,506,359,1135,1582,7956
5,Opponent/G,,242.1,37.2,80.8,0.46,5.9,17.0,0.345,31.3,63.8,0.491,16.8,22.6,0.745,11.2,30.1,41.4,21.0,6.2,4.4,13.8,19.3,97.0
6,Lg Rank,,10,13,10,16.0,5,7,9.0,16,14,16.0,3,6,3.0,20,13,15,17,2,7,20,28,10
7,Year/Year,,0.8%,1.5%,0.2%,0.006,-9.1%,-7.0%,-0.008,3.8%,2.3%,0.007,-0.4%,2.9%,-0.024,-3.5%,-0.4%,-1.3%,0.8%,-4.5%,1.4%,1.2%,-5.9%,0.5%
