,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
0,2018-19,24.0,HOU,NBA,PF,51.0,641.0,9.2,0.48,0.914,0.046,4.1,16.2,10.0,3.8,1.5,3.5,4.3,10.9,0.3,0.7,1.0,0.071,-1.1,0.4,-0.7,0.2
1,2019-20,25.0,TOT,NBA,"PF,SF",42.0,567.0,10.7,0.568,0.835,0.075,6.8,14.0,10.3,4.1,0.5,3.4,6.8,11.0,0.7,0.5,1.2,0.1,-0.9,-1.0,-1.9,0.0
2,2019-20,25.0,HOU,NBA,PF,18.0,212.0,11.8,0.564,0.864,0.119,5.4,14.5,9.9,7.7,0.4,2.8,3.1,12.5,0.4,0.2,0.5,0.123,0.3,-0.9,-0.6,0.1
3,2019-20,25.0,ORL,NBA,SF,24.0,355.0,10.1,0.571,0.811,0.041,7.6,13.8,10.6,1.9,0.5,3.8,9.6,10.1,0.3,0.3,0.6,0.087,-1.7,-1.0,-2.7,-0.1
4,2020-21,26.0,TOT,NBA,"PF,SF",39.0,654.0,6.0,0.436,0.818,0.076,5.1,13.5,9.1,6.4,1.0,1.0,11.1,10.1,-0.3,0.4,0.1,0.008,-4.0,-0.9,-4.9,-0.5
5,2020-21,26.0,ORL,NBA,SF,35.0,637.0,6.1,0.439,0.824,0.076,5.2,13.3,9.1,6.4,0.9,1.0,11.2,10.3,-0.2,0.3,0.1,0.007,-3.8,-0.9,-4.8,-0.4
6,2020-21,26.0,DEN,NBA,SF,2.0,4.0,2.9,,,,0.0,28.2,14.2,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.037,-8.5,0.3,-8.3,0.0
7,2020-21,26.0,PHI,NBA,PF,2.0,13.0,3.8,0.0,0.0,0.0,0.0,16.6,8.5,9.0,3.7,0.0,0.0,3.3,0.0,0.0,0.0,0.044,-10.5,2.6,-7.9,0.0
8,Career,,,NBA,,132.0,1862.0,8.5,0.494,0.858,0.065,5.2,14.6,9.8,4.8,1.0,2.6,7.4,10.7,0.7,1.6,2.2,0.058,-2.1,-0.4,-2.5,-0.2
9,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2 seasons,,HOU,NBA,,69.0,853.0,9.8,0.504,0.9,0.067,4.4,15.8,10.0,4.8,1.3,3.3,4.0,11.3,0.6,0.9,1.5,0.084,-0.8,0.1,-0.7,0.3
11,2 seasons,,ORL,NBA,,59.0,992.0,7.5,0.486,0.82,0.063,6.1,13.5,9.7,4.8,0.8,2.0,10.6,10.3,0.1,0.7,0.7,0.035,-3.1,-1.0,-4.0,-0.5
12,1 season,,DEN,NBA,,2.0,4.0,2.9,,,,0.0,28.2,14.2,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.037,-8.5,0.3,-8.3,0.0
13,1 season,,PHI,NBA,,2.0,13.0,3.8,0.0,0.0,0.0,0.0,16.6,8.5,9.0,3.7,0.0,0.0,3.3,0.0,0.0,0.0,0.044,-10.5,2.6,-7.9,0.0
