Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2019-20,20.0,BOS,NBA,SG,32,2,11.6,0.9,2.5,0.35,0.2,0.8,0.185,0.7,1.7,0.434,0.381,0.6,0.8,0.72,0.5,0.8,1.3,0.4,0.3,0.3,0.3,1.0,2.5
2020-21,21.0,BOS,NBA,SG,18,4,15.7,1.2,3.3,0.356,0.3,1.0,0.278,0.9,2.3,0.39,0.398,0.5,0.7,0.75,0.7,1.3,1.9,0.7,0.3,0.3,0.6,1.3,3.1
2021-22,22.0,BOS,NBA,SG,10,0,19.5,1.9,4.4,0.432,0.9,1.9,0.474,1.0,2.5,0.4,0.534,0.4,0.7,0.571,1.0,1.5,2.5,0.6,0.4,0.1,0.6,1.7,5.1
Career,,,NBA,,60,6,14.1,1.1,3.1,0.372,0.3,1.1,0.297,0.8,2.0,0.412,0.423,0.5,0.7,0.705,0.6,1.1,1.7,0.5,0.3,0.2,0.5,1.2,3.1
