,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,30,52,27,55,-4.76,-0.1,-4.86,103.0,108.3,90.0,0.346,0.163,0.471,15.1,29.2,0.263,0.503,14.5,70.9,0.268,Philips Arena,639375
1,Lg Rank,27,4,30,30,29.0,17.0,30.0,29.0,23.0,24.0,9.0,27.0,30.0,25.0,5.0,9.0,21.0,9.0,26.0,25.0,,26
