,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19905,3029,7039,0.43,624,1774,0.352,2405,5265,0.457,1412,1955,0.722,1069,2436,3505,1811,642,420,1112,1833,8094
1,Team/G,,242.7,36.9,85.8,0.43,7.6,21.6,0.352,29.3,64.2,0.457,17.2,23.8,0.722,13.0,29.7,42.7,22.1,7.8,5.1,13.6,22.4,98.7
2,Lg Rank,,5,9,1,28.0,5,4,16.0,21,16,26.0,28,27,27.0,5,17,10,8,11,15,5,14,13
3,Year/Year,,0.3%,5.4%,8.1%,-0.011,45.5%,38.3%,0.017,-1.7%,0.7%,-0.011,-3.9%,-3.6%,-0.003,6.7%,-3.8%,-0.8%,7.7%,11.5%,8.0%,-8.2%,8.4%,5.8%
4,Opponent,82.0,19905,3133,6838,0.458,450,1239,0.363,2683,5599,0.479,1555,2087,0.745,1057,2771,3828,1858,570,417,1257,1782,8271
5,Opponent/G,,242.7,38.2,83.4,0.458,5.5,15.1,0.363,32.7,68.3,0.479,19.0,25.5,0.745,12.9,33.8,46.7,22.7,7.0,5.1,15.3,21.7,100.9
6,Lg Rank,,5,26,26,22.0,12,9,20.0,27,28,20.0,9,11,8.0,26,30,30,24,6,20,10,21,24
7,Year/Year,,0.3%,6.3%,3.1%,0.014,8.7%,11.9%,-0.011,5.9%,1.4%,0.02,11.2%,11.3%,-0.001,7.7%,9.4%,9.0%,5.4%,-14.4%,-0.2%,9.8%,-1.1%,7.3%
