,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
0,2019-20,23.0,CHI,NBA,SF,2.0,6.0,30.7,0.727,0.333,0.333,17.5,0.0,9.2,0.0,0.0,0.0,0.0,24.4,0.0,0.0,0.0,0.316,5.3,-1.0,4.4,0.0
1,2020-21,24.0,MIA,NBA,SF,39.0,507.0,12.1,0.597,0.791,0.128,1.1,8.0,4.6,7.3,1.1,0.4,3.9,18.3,0.6,0.3,0.9,0.088,-0.4,-1.8,-2.2,0.0
2,Career,,,NBA,,41.0,513.0,12.4,0.6,0.784,0.132,1.3,7.9,4.7,7.3,1.1,0.4,3.8,18.3,0.6,0.3,1.0,0.09,-0.3,-1.8,-2.1,0.0
3,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1 season,,MIA,NBA,,39.0,507.0,12.1,0.597,0.791,0.128,1.1,8.0,4.6,7.3,1.1,0.4,3.9,18.3,0.6,0.3,0.9,0.088,-0.4,-1.8,-2.2,0.0
5,1 season,,CHI,NBA,,2.0,6.0,30.7,0.727,0.333,0.333,17.5,0.0,9.2,0.0,0.0,0.0,0.0,24.4,0.0,0.0,0.0,0.316,5.3,-1.0,4.4,0.0
