,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,50,32,52,30,3.66,-0.29,3.37,107.7,103.8,91.6,0.332,0.228,0.522,14.5,22.8,0.248,0.487,14.9,73.8,0.251,TD Garden,763584
1,Lg Rank,9,19,9,9,9.0,27.0,10.0,15.0,5.0,22.0,7.0,11.0,5.0,27.0,28.0,6.0,9.0,2.0,13.0,25.0,,9
