,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,48,34,47,35,2.21,0.17,2.38,111.8,109.5,98.8,0.276,0.295,0.511,11.5,27.2,0.208,0.509,14.7,70.3,0.258,Oracle Arena,804864
1,Lg Rank,12,19,13,13,13.0,9.0,13.0,4.0,23.0,2.0,25.0,2.0,7.0,4.0,12.0,25.0,23.0,4.0,30.0,25.0,,6
