,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,42,40,43,39,0.79,-0.52,0.27,106.6,105.7,89.7,0.325,0.135,0.47,13.0,32.5,0.244,0.485,14.1,71.5,0.248,Gund Arena,784249
1,Lg Rank,17,13,14,14,14.0,27.0,15.0,12.0,12.0,19.0,15.0,27.0,25.0,8.0,1.0,15.0,17.0,12.0,12.0,17.0,,6
