Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2020-21,20.0,PHI,NBA,SG,61,8,15.3,3.2,7.0,0.462,0.5,1.7,0.301,2.7,5.3,0.512,0.498,1.0,1.1,0.871,0.2,1.5,1.7,2.0,0.4,0.2,0.7,1.3,8.0
2021-22,21.0,PHI,NBA,PG,14,14,36.2,6.9,13.2,0.519,1.4,3.3,0.413,5.5,9.9,0.554,0.57,2.5,2.9,0.875,0.4,3.2,3.6,4.6,0.8,0.6,1.4,2.5,17.6
Career,,,NBA,,75,22,19.2,3.9,8.2,0.479,0.7,2.0,0.336,3.3,6.2,0.525,0.52,1.3,1.5,0.873,0.2,1.8,2.1,2.5,0.5,0.3,0.8,1.5,9.8
