,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19755,3238,7033,0.46,709,1983,0.358,2529,5050,0.501,1349,1849,0.73,743,2688,3431,2005,708,323,1186,1708,8534
1,Team/G,,240.9,39.5,85.8,0.46,8.6,24.2,0.358,30.8,61.6,0.501,16.5,22.5,0.73,9.1,32.8,41.8,24.5,8.6,3.9,14.5,20.8,104.1
2,Lg Rank,,26,6,10,9.0,13,14,11.0,9,16,9.0,24,20,25.0,27,22,26,5,8,26,16,21,9
3,Year/Year,,-1.0%,3.2%,3.6%,-0.002,42.7%,43.6%,-0.002,-4.3%,-6.6%,0.012,3.4%,5.2%,-0.013,-13.8%,-4.0%,-6.3%,1.8%,17.8%,-14.6%,-3.8%,0.1%,5.6%
4,Opponent,82.0,19755,3170,6868,0.462,737,1987,0.371,2433,4881,0.498,1498,1947,0.769,773,2858,3631,1846,661,356,1325,1651,8575
5,Opponent/G,,240.9,38.7,83.8,0.462,9.0,24.2,0.371,29.7,59.5,0.498,18.3,23.7,0.769,9.4,34.9,44.3,22.5,8.1,4.3,16.2,20.1,104.6
6,Lg Rank,,26,18,8,23.0,20,15,27.0,16,13,17.0,20,17,26.0,7,23,17,18,21,6,4,16,21
7,Year/Year,,-1.0%,6.9%,0.4%,0.028,12.2%,5.4%,0.022,5.4%,-1.6%,0.033,4.5%,0.3%,0.031,-5.8%,10.0%,6.2%,13.0%,0.9%,1.7%,15.7%,2.5%,6.9%
