,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19805,3468,7248,0.478,812,2071,0.392,2656,5177,0.513,1408,1720,0.819,757,2910,3667,2013,501,386,992,1487,9156
1,Team/G,,241.5,42.3,88.4,0.478,9.9,25.3,0.392,32.4,63.1,0.513,17.2,21.0,0.819,9.2,35.5,44.7,24.5,6.1,4.7,12.1,18.1,111.7
2,Lg Rank,,15,8,17,2.0,26,30,1.0,2,2,18.0,20,24,1.0,27,12,21,16,30,21,1,1,18
3,Year/Year,,0.4%,8.3%,3.6%,0.021,16.7%,4.8%,0.04,6.0%,3.1%,0.014,6.3%,0.3%,0.047,-10.8%,4.8%,1.1%,7.8%,-20.2%,-16.1%,-8.0%,5.6%,8.7%
4,Opponent,82.0,19805,3404,7354,0.463,961,2678,0.359,2443,4676,0.522,1249,1654,0.755,756,2844,3600,2025,589,332,999,1611,9018
5,Opponent/G,,241.5,41.5,89.7,0.463,11.7,32.7,0.359,29.8,57.0,0.522,15.2,20.2,0.755,9.2,34.7,43.9,24.7,7.2,4.0,12.2,19.6,110.0
6,Lg Rank,,15,16,18,18.0,18,18,18.0,13,14,17.0,2,1,6.0,4,15,7,18,8,3,30,25,12
7,Year/Year,,0.4%,8.7%,6.4%,0.01,28.1%,24.3%,0.011,2.6%,-1.7%,0.022,6.3%,6.8%,-0.004,0.0%,4.1%,3.2%,13.4%,-5.3%,4.4%,-13.5%,-0.5%,10.2%
