,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19780,3046,6663,0.457,480,1237,0.388,2566,5426,0.473,1528,2083,0.734,984,2597,3581,1832,639,445,1310,1908,8100
1,Team/G,,241.2,37.1,81.3,0.457,5.9,15.1,0.388,31.3,66.2,0.473,18.6,25.4,0.734,12.0,31.7,43.7,22.3,7.8,5.4,16.0,23.3,98.8
2,Lg Rank,,22,9,8,16.0,18,23,2.0,7,2,24.0,20,18,23.0,8,2,1,9,4,6,24,22,13
3,Year/Year,,-0.6%,1.4%,-1.1%,0.011,-14.3%,-16.2%,0.009,5.0%,3.2%,0.008,5.2%,5.9%,-0.005,8.6%,-0.2%,2.1%,1.6%,25.8%,29.0%,7.0%,-6.4%,1.0%
4,Opponent,82.0,19780,2793,6416,0.435,484,1387,0.349,2309,5029,0.459,1619,2219,0.73,897,2456,3353,1675,614,433,1429,1900,7689
5,Opponent/G,,241.2,34.1,78.2,0.435,5.9,16.9,0.349,28.2,61.3,0.459,19.7,27.1,0.73,10.9,30.0,40.9,20.4,7.5,5.3,17.4,23.2,93.8
6,Lg Rank,,22,3,9,2.0,13,13,6.0,2,7,2.0,18,21,1.0,14,13,13,11,21,25,2,9,6
7,Year/Year,,-0.6%,0.7%,-1.5%,0.01,-3.4%,-2.9%,-0.002,1.6%,-1.1%,0.013,-15.7%,-10.2%,-0.047,1.8%,-3.3%,-2.0%,1.4%,0.5%,3.1%,16.4%,0.9%,-3.5%
