,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
0,2001-02,26.0,MIA,NBA,PG,15.0,119.0,9.4,0.456,0.488,0.163,2.0,11.7,6.9,27.7,2.8,0.6,22.0,23.7,-0.2,0.2,0.0,0.004,-3.6,1.1,-2.6,0.0
1,2002-03,27.0,MIA,NBA,PG,78.0,1722.0,11.8,0.469,0.39,0.243,1.7,8.5,5.0,25.9,2.0,0.2,14.3,20.6,0.2,1.6,1.8,0.051,-1.6,0.1,-1.6,0.2
2,2003-04,28.0,TOT,NBA,PG,81.0,2196.0,14.4,0.528,0.428,0.193,1.5,10.6,6.1,26.1,2.3,0.1,14.8,17.4,3.0,2.2,5.2,0.113,0.0,0.2,0.2,1.2
3,2003-04,28.0,BOS,NBA,PG,55.0,1684.0,14.4,0.533,0.443,0.186,1.4,10.4,6.0,24.4,2.1,0.1,13.1,17.1,2.6,1.2,3.8,0.108,0.4,-0.1,0.3,1.0
4,2003-04,28.0,DET,NBA,PG,26.0,512.0,14.3,0.512,0.374,0.218,1.8,11.1,6.6,32.0,2.8,0.1,20.3,18.4,0.4,1.0,1.4,0.13,-1.3,1.3,0.0,0.3
5,2004-05,29.0,TOT,NBA,PG,74.0,1859.0,16.6,0.534,0.345,0.193,2.2,10.8,6.6,25.2,1.9,0.2,11.5,22.8,2.8,1.5,4.3,0.11,1.8,-0.1,1.7,1.8
6,2004-05,29.0,MIL,NBA,PG,47.0,1167.0,16.0,0.535,0.33,0.196,2.3,10.0,6.1,27.6,1.8,0.3,13.8,22.6,1.5,0.5,2.0,0.084,1.8,-0.6,1.1,0.9
7,2004-05,29.0,HOU,NBA,PG,27.0,692.0,17.4,0.533,0.368,0.189,2.1,12.2,7.2,21.1,2.0,0.2,7.6,23.2,1.2,1.0,2.2,0.155,1.8,0.8,2.7,0.8
8,2005-06,30.0,TOR,NBA,PG,79.0,2925.0,19.8,0.583,0.311,0.275,1.8,9.5,5.5,28.2,1.3,0.1,13.0,25.0,7.7,-0.1,7.6,0.125,4.0,-2.2,1.8,2.9
9,2006-07,31.0,MIN,NBA,PG,82.0,2069.0,13.3,0.528,0.306,0.262,1.5,7.8,4.7,23.7,1.4,0.3,14.1,20.5,1.8,1.1,2.8,0.065,-0.6,-1.0,-1.6,0.2
10,2007-08,32.0,TOT,NBA,PG,54.0,720.0,8.6,0.437,0.334,0.166,2.2,8.7,5.5,13.4,1.6,0.2,10.4,22.1,-0.5,0.9,0.3,0.023,-3.4,-0.4,-3.8,-0.3
11,2007-08,32.0,HOU,NBA,PG,33.0,537.0,9.6,0.44,0.327,0.186,2.3,8.5,5.5,16.4,1.7,0.3,10.6,23.3,-0.3,0.7,0.4,0.037,-3.0,0.1,-2.9,-0.1
12,2007-08,32.0,NOH,NBA,PG,21.0,183.0,5.7,0.428,0.359,0.094,1.9,9.2,5.4,4.8,1.2,0.0,9.5,18.7,-0.2,0.1,-0.1,-0.018,-4.7,-1.6,-6.3,-0.2
13,2008-09,33.0,TOT,NBA,PG,61.0,1649.0,9.7,0.483,0.358,0.16,1.7,7.9,4.7,19.1,1.4,0.3,14.6,17.8,-0.2,0.0,-0.1,-0.004,-2.1,-1.9,-3.9,-0.8
14,2008-09,33.0,NOH,NBA,PG,8.0,74.0,5.8,0.386,0.16,0.08,1.6,9.8,5.7,17.2,1.5,0.0,10.4,18.8,-0.1,0.1,0.0,-0.031,-5.2,-0.8,-6.0,-0.1
15,2008-09,33.0,WAS,NBA,PG,53.0,1575.0,9.9,0.487,0.368,0.164,1.7,7.8,4.7,19.2,1.4,0.3,14.8,17.8,-0.1,0.0,-0.1,-0.003,-1.9,-1.9,-3.8,-0.7
16,2009-10,34.0,WAS,NBA,PG,4.0,46.0,5.5,0.383,0.3,0.4,2.5,5.1,3.8,17.3,3.4,0.0,17.5,28.1,-0.2,0.0,-0.1,-0.14,-4.2,-0.6,-4.8,0.0
17,2011-12,36.0,CHI,NBA,PG,11.0,120.0,13.7,0.505,0.204,0.163,1.9,7.3,4.6,39.8,1.8,1.2,21.0,25.3,0.1,0.2,0.3,0.111,-0.8,0.4,-0.4,0.0
18,2012-13,37.0,DAL,NBA,PG,45.0,862.0,9.5,0.481,0.461,0.107,1.2,8.0,4.7,23.7,1.5,0.3,16.2,17.9,0.0,0.5,0.4,0.024,-2.5,-1.0,-3.5,-0.3
19,2013-14,38.0,CHI,NBA,PG,11.0,77.0,1.5,0.251,0.238,0.095,0.0,10.2,5.2,34.1,1.4,0.0,18.6,16.1,-0.2,0.1,-0.1,-0.073,-8.9,-1.3,-10.2,-0.1
20,Career,,,NBA,,595.0,14364.0,14.0,0.521,0.353,0.218,1.7,9.1,5.4,24.6,1.7,0.2,13.7,21.0,14.2,8.2,22.3,0.075,0.1,-0.9,-0.7,4.6
21,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2 seasons,,MIA,NBA,,93.0,1841.0,11.6,0.468,0.396,0.237,1.7,8.7,5.1,26.0,2.1,0.3,14.9,20.8,0.0,1.8,1.8,0.048,-1.8,0.1,-1.6,0.1
23,1 season,,MIN,NBA,,82.0,2069.0,13.3,0.528,0.306,0.262,1.5,7.8,4.7,23.7,1.4,0.3,14.1,20.5,1.8,1.1,2.8,0.065,-0.6,-1.0,-1.6,0.2
24,1 season,,TOR,NBA,,79.0,2925.0,19.8,0.583,0.311,0.275,1.8,9.5,5.5,28.2,1.3,0.1,13.0,25.0,7.7,-0.1,7.6,0.125,4.0,-2.2,1.8,2.9
25,2 seasons,,HOU,NBA,,60.0,1229.0,14.0,0.492,0.35,0.188,2.2,10.6,6.5,19.0,1.8,0.2,8.9,23.2,0.9,1.7,2.7,0.104,-0.3,0.5,0.2,0.7
26,2 seasons,,WAS,NBA,,57.0,1621.0,9.7,0.483,0.365,0.173,1.8,7.7,4.7,19.1,1.5,0.3,14.9,18.1,-0.2,0.0,-0.2,-0.007,-2.0,-1.9,-3.9,-0.8
27,1 season,,BOS,NBA,,55.0,1684.0,14.4,0.533,0.443,0.186,1.4,10.4,6.0,24.4,2.1,0.1,13.1,17.1,2.6,1.2,3.8,0.108,0.4,-0.1,0.3,1.0
28,1 season,,MIL,NBA,,47.0,1167.0,16.0,0.535,0.33,0.196,2.3,10.0,6.1,27.6,1.8,0.3,13.8,22.6,1.5,0.5,2.0,0.084,1.8,-0.6,1.1,0.9
29,1 season,,DAL,NBA,,45.0,862.0,9.5,0.481,0.461,0.107,1.2,8.0,4.7,23.7,1.5,0.3,16.2,17.9,0.0,0.5,0.4,0.024,-2.5,-1.0,-3.5,-0.3
30,2 seasons,,NOH,NBA,,29.0,257.0,5.7,0.416,0.303,0.09,1.8,9.3,5.5,8.4,1.3,0.0,9.8,18.7,-0.3,0.2,-0.1,-0.022,-4.9,-1.4,-6.3,-0.3
31,1 season,,DET,NBA,,26.0,512.0,14.3,0.512,0.374,0.218,1.8,11.1,6.6,32.0,2.8,0.1,20.3,18.4,0.4,1.0,1.4,0.13,-1.3,1.3,0.0,0.3
32,2 seasons,,CHI,NBA,,22.0,197.0,9.0,0.43,0.214,0.143,1.2,8.4,4.9,37.6,1.6,0.7,20.3,21.7,-0.1,0.3,0.2,0.039,-4.0,-0.2,-4.2,-0.1
