,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,54,28,52,30,3.76,-0.4,3.36,108.5,104.3,88.4,0.251,0.248,0.513,11.7,22.1,0.191,0.487,11.7,78.0,0.191,AT&T Center,749048
1,Lg Rank,5,24,7,7,7.0,29.0,7.0,13.0,5.0,26.0,30.0,7.0,5.0,2.0,30.0,30.0,7.0,30.0,1.0,1.0,,14
