,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
0,1972-73,22.0,BAL,NBA,PG,71.0,1217.0,12.4,0.476,,0.224,,,2.8,25.7,,,,,0.7,1.6,2.3,0.089,,,,
1,1973-74,23.0,CAP,NBA,PG,81.0,2339.0,16.7,0.512,,0.25,3.2,4.1,3.6,29.6,1.8,0.2,,,2.7,2.4,5.2,0.106,0.1,-0.3,-0.2,1.1
2,1974-75,24.0,WSB,NBA,PG,81.0,2589.0,16.0,0.519,,0.225,2.1,3.8,2.9,33.9,2.7,0.2,,,2.7,3.8,6.5,0.12,0.1,0.6,0.7,1.8
3,1975-76,25.0,DET,NBA,PG,19.0,687.0,15.4,0.462,,0.238,2.1,4.6,3.3,37.6,2.3,0.2,,,0.2,0.3,0.5,0.036,0.1,-1.5,-1.5,0.1
4,1976-77,26.0,DET,NBA,PG,81.0,2117.0,14.7,0.54,,0.22,1.4,3.4,2.4,34.6,1.8,0.2,,,2.1,0.6,2.7,0.062,0.1,-1.8,-1.7,0.2
5,1977-78,27.0,TOT,NBA,PG,82.0,2813.0,15.7,0.516,,0.303,1.8,5.8,3.7,41.6,1.9,0.3,23.1,20.4,2.3,1.9,4.2,0.072,0.7,-1.0,-0.3,1.2
6,1977-78,27.0,DET,NBA,PG,8.0,127.0,13.3,0.504,,0.419,4.2,8.1,6.2,36.1,1.8,0.0,24.6,14.7,0.2,0.1,0.2,0.091,-1.5,-0.3,-1.9,0.0
7,1977-78,27.0,NJN,NBA,PG,74.0,2686.0,15.8,0.516,,0.3,1.7,5.7,3.6,41.9,1.9,0.3,23.1,20.7,2.1,1.8,4.0,0.071,0.8,-1.1,-0.2,1.2
8,1978-79,28.0,DET,NBA,PG,82.0,3064.0,17.2,0.513,,0.24,2.0,5.2,3.5,47.0,2.3,0.1,21.5,19.4,4.3,1.9,6.2,0.097,2.2,-0.8,1.4,2.6
9,1979-80,29.0,WSB,NBA,PG,70.0,1494.0,13.1,0.514,0.009,0.313,1.7,3.9,2.8,40.0,1.8,0.4,24.8,17.5,0.8,1.0,1.8,0.057,-0.5,-0.9,-1.5,0.2
10,1980-81,30.0,WSB,NBA,PG,81.0,2577.0,16.2,0.561,0.014,0.288,1.4,3.7,2.5,39.3,2.0,0.2,20.6,19.0,3.8,2.6,6.4,0.119,1.3,0.3,1.7,2.4
11,1982-83,32.0,WSB,NBA,PG,11.0,210.0,8.4,0.551,0.0,0.15,1.0,1.6,1.3,29.8,2.3,0.0,33.0,12.6,0.0,0.3,0.2,0.055,-3.4,0.7,-2.7,0.0
12,Career,,,NBA,,659.0,19107.0,15.6,0.519,0.002,0.257,1.9,4.3,3.1,37.5,2.1,0.2,22.4,19.2,19.6,16.4,36.0,0.09,0.6,-0.5,0.1,9.5
13,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,6 seasons,,"BAL,CAP,WSB",NBA,,395.0,10426.0,15.2,0.522,0.004,0.256,2.1,3.8,2.9,34.1,2.1,0.2,22.4,18.2,10.7,11.7,22.4,0.103,0.3,0.1,0.3,5.4
15,4 seasons,,DET,NBA,,190.0,5995.0,16.1,0.515,,0.236,1.9,4.5,3.2,41.3,2.1,0.1,21.6,19.3,6.8,2.9,9.7,0.077,1.1,-1.2,-0.1,2.9
16,1 season,,NJN,NBA,,74.0,2686.0,15.8,0.516,,0.3,1.7,5.7,3.6,41.9,1.9,0.3,23.1,20.7,2.1,1.8,4.0,0.071,0.8,-1.1,-0.2,1.2
