,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19905,3042,6534,0.466,625,1620,0.386,2417,4914,0.492,1249,1641,0.761,728,2638,3366,1736,474,329,963,1546,7958
1,Team/G,,242.7,37.1,79.7,0.466,7.6,19.8,0.386,29.5,59.9,0.492,15.2,20.0,0.761,8.9,32.2,41.0,21.2,5.8,4.0,11.7,18.9,97.0
2,Lg Rank,,4,12,19,7.0,6,10,3.0,21,23,9.0,30,30,19.0,30,4,18,12,30,27,1,1,23
3,Year/Year,,0.9%,3.5%,1.7%,0.008,5.2%,0.6%,0.017,3.1%,2.1%,0.005,-7.5%,-7.5%,0.0,-5.6%,1.0%,-0.5%,1.0%,-9.0%,-2.4%,-7.0%,0.6%,1.8%
4,Opponent,82.0,19905,2973,6568,0.453,447,1180,0.379,2526,5388,0.469,1257,1635,0.769,745,2570,3315,1481,531,352,961,1511,7650
5,Opponent/G,,242.7,36.3,80.1,0.453,5.5,14.4,0.379,30.8,65.7,0.469,15.3,19.9,0.769,9.1,31.3,40.4,18.1,6.5,4.3,11.7,18.4,93.3
6,Lg Rank,,4,12,15,9.0,3,1,24.0,18,24,6.0,1,1,13.0,1,24,11,1,8,8,30,30,2
7,Year/Year,,0.9%,4.1%,2.1%,0.008,6.4%,-3.8%,0.037,3.7%,3.5%,0.001,-2.8%,-4.4%,0.013,-4.0%,1.7%,0.4%,-0.6%,-6.2%,-2.5%,-9.2%,-7.0%,3.0%
