,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19730,2993,6901,0.434,547,1581,0.346,2446,5320,0.46,1380,1826,0.756,1004,2359,3363,1694,647,334,1149,1737,7913
1,Team/G,,240.6,36.5,84.2,0.434,6.7,19.3,0.346,29.8,64.9,0.46,16.8,22.3,0.756,12.2,28.8,41.0,20.7,7.9,4.1,14.0,21.2,96.5
2,Lg Rank,,26,20,6,29.0,17,17,23.0,18,9,26.0,13,15,14.0,7,30,22,26,17,29,7,26,19
3,Year/Year,,-0.5%,6.5%,3.6%,0.012,0.1%,-0.0%,0.0,8.1%,4.8%,0.014,-5.7%,-10.7%,0.04,-3.9%,-2.6%,-3.0%,4.2%,11.7%,2.6%,-9.1%,6.2%,3.7%
4,Opponent,82.0,19730,3109,6527,0.476,610,1639,0.372,2499,4888,0.511,1469,1987,0.739,889,2563,3452,1963,624,560,1249,1615,8297
5,Opponent/G,,240.6,37.9,79.6,0.476,7.4,20.0,0.372,30.5,59.6,0.511,17.9,24.2,0.739,10.8,31.3,42.1,23.9,7.6,6.8,15.2,19.7,101.2
6,Lg Rank,,26,20,6,30.0,16,15,25.0,20,6,28.0,26,28,6.0,9,15,15,28,11,29,9,16,25
7,Year/Year,,-0.5%,-1.3%,-3.3%,0.009,9.6%,6.7%,0.01,-3.7%,-6.2%,0.014,8.0%,9.2%,-0.009,-4.8%,-0.5%,-1.6%,3.5%,-4.2%,10.2%,9.6%,-5.9%,1.0%
