,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19855,3026,6745,0.449,452,1313,0.344,2574,5432,0.474,1452,1980,0.733,1055,2363,3418,1760,544,361,1210,1748,7956
1,Team/G,,242.1,36.9,82.3,0.449,5.5,16.0,0.344,31.4,66.2,0.474,17.7,24.1,0.733,12.9,28.8,41.7,21.5,6.6,4.4,14.8,21.3,97.0
2,Lg Rank,,5,15,11,19.0,24,23,25.0,11,8,20.0,22,20,22.0,3,29,17,14,21,20,23,19,20
3,Year/Year,,0.0%,-3.0%,0.5%,-0.016,-13.7%,-10.8%,-0.012,-0.9%,3.6%,-0.022,3.3%,3.2%,0.001,12.1%,4.0%,6.4%,-0.6%,-7.3%,61.2%,-2.4%,-4.0%,-2.6%
4,Opponent,82.0,19855,3147,6562,0.48,588,1530,0.384,2559,5032,0.509,1639,2141,0.766,872,2464,3336,1913,647,404,1125,1727,8521
5,Opponent/G,,242.1,38.4,80.0,0.48,7.2,18.7,0.384,31.2,61.4,0.509,20.0,26.1,0.766,10.6,30.0,40.7,23.3,7.9,4.9,13.7,21.1,103.9
6,Lg Rank,,5,24,12,29.0,23,17,27.0,20,9,29.0,22,21,22.0,8,8,9,25,24,19,15,16,23
7,Year/Year,,0.0%,-1.7%,-1.7%,-0.0,4.1%,-0.5%,0.017,-2.9%,-2.0%,-0.005,4.8%,1.5%,0.024,-17.9%,-0.2%,-5.5%,-7.9%,5.2%,-6.7%,-12.4%,0.5%,-0.1%
