,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19780,3182,7122,0.447,1022,3002,0.34,2160,4120,0.524,1541,2076,0.742,832,2884,3716,1918,533,351,1167,1650,8927
1,Team/G,,241.2,38.8,86.9,0.447,12.5,36.6,0.34,26.3,50.2,0.524,18.8,25.3,0.742,10.1,35.2,45.3,23.4,6.5,4.3,14.2,20.1,108.9
2,Lg Rank,,18,28,28,27.0,7,4,27.0,29,29,13.0,7,5,25.0,16,14,16,22,29,26,20,8,21
3,Year/Year,,-0.1%,1.7%,1.1%,0.003,5.7%,11.7%,-0.019,-0.0%,-5.4%,0.028,32.0%,35.7%,-0.02,24.9%,6.1%,9.8%,3.2%,-7.8%,13.2%,15.8%,4.6%,6.4%
4,Opponent,82.0,19780,3357,7315,0.459,918,2667,0.344,2439,4648,0.525,1400,1802,0.777,836,2840,3676,2011,643,368,1065,1905,9032
5,Opponent/G,,241.2,40.9,89.2,0.459,11.2,32.5,0.344,29.7,56.7,0.525,17.1,22.0,0.777,10.2,34.6,44.8,24.5,7.8,4.5,13.0,23.2,110.1
6,Lg Rank,,18,14,14,16.0,12,16,7.0,12,12,18.0,11,7,25.0,14,14,14,14,23,6,25,2,13
7,Year/Year,,-0.1%,4.3%,6.5%,-0.01,5.0%,10.6%,-0.018,4.0%,4.2%,-0.001,5.5%,2.7%,0.02,15.3%,-6.2%,-2.0%,4.3%,8.2%,-0.3%,-5.5%,18.8%,4.5%
