,No.,Player,Pos,Ht,Wt,Birth Date,Unnamed: 6,Exp,College
0,15,Andris Biedrins,C,6-11,240,"April 2, 1986",Latvia,1,
1,3,Will Bynum,PG,6-0,185,"January 4, 1983",United States,R,"Arizona, Georgia Tech"
2,11,Zarko Cabarkapa,PF,6-11,235,"May 21, 1981",Serbia,2,
3,40,Calbert Cheaney,SF,6-7,209,"July 17, 1971",United States,12,Indiana
4,5,Baron Davis,PG,6-3,209,"April 13, 1979",United States,6,UCLA
5,9,Ike Diogu,PF,6-8,250,"September 11, 1983",United States,R,Arizona State
6,34,Mike Dunleavy,SF,6-9,230,"September 15, 1980",United States,3,Duke
7,8,Monta Ellis,SG,6-3,185,"October 26, 1985",United States,R,
8,4,Derek Fisher,PG,6-1,200,"August 9, 1974",United States,9,Little Rock
9,31,Adonal Foyle,C,6-10,250,"March 9, 1975",St. Vincent & Grenadines,8,Colgate
10,0,Aaron Miles,PG,6-1,175,"April 13, 1983",United States,R,Kansas
11,1,Troy Murphy,PF,6-11,245,"May 2, 1980",United States,4,Notre Dame
12,2,Mickael Pietrus,SF,6-6,215,"February 7, 1982",Guadeloupe,2,
13,23,Jason Richardson,SG,6-6,220,"January 20, 1981",United States,4,Michigan State
14,21,Chris Taft,C,6-10,260,"March 10, 1985",United States,R,Pitt
