,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,45,37,40,42,-0.33,-0.38,-0.71,107.2,107.5,93.3,0.364,0.22,0.474,12.9,31.1,0.264,0.498,14.6,70.0,0.23,MCI Center,705069
1,Lg Rank,11,18,16,16,16.0,25.0,17.0,10.0,19.0,5.0,2.0,9.0,22.0,7.0,5.0,8.0,25.0,7.0,25.0,8.0,,14
