Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2018-19,20.0,PHO,NBA,PG,50.0,31.0,19.7,2.0,5.1,0.391,0.6,1.9,0.305,1.4,3.2,0.441,0.447,0.4,0.6,0.75,0.5,2.2,2.7,3.2,1.4,0.5,1.5,2.3,5.0
2019-20,21.0,MEM,NBA,PG,60.0,8.0,19.5,2.7,6.7,0.401,0.7,2.3,0.286,2.0,4.4,0.464,0.451,1.6,2.0,0.769,0.7,3.0,3.7,2.9,1.3,0.3,1.4,1.8,7.6
2020-21,22.0,MEM,NBA,PG,52.0,1.0,20.1,3.3,7.6,0.438,1.7,4.1,0.412,1.6,3.5,0.467,0.548,0.8,1.0,0.804,0.6,2.5,3.1,2.5,1.2,0.6,1.3,1.6,9.1
2021-22,23.0,MEM,NBA,SG,23.0,13.0,24.9,4.0,9.7,0.408,1.9,5.2,0.358,2.1,4.5,0.466,0.504,0.7,1.0,0.682,1.0,3.2,4.2,2.6,1.6,0.6,1.6,1.6,10.4
Career,,,NBA,,185.0,53.0,20.4,2.8,6.9,0.412,1.1,3.1,0.352,1.8,3.8,0.46,0.49,0.9,1.2,0.766,0.6,2.7,3.3,2.8,1.3,0.5,1.4,1.9,7.7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,MEM,NBA,,135.0,22.0,20.6,3.1,7.5,0.417,1.3,3.5,0.361,1.9,4.0,0.465,0.5,1.1,1.4,0.768,0.7,2.8,3.5,2.7,1.3,0.5,1.4,1.7,8.6
1 season,,PHO,NBA,,50.0,31.0,19.7,2.0,5.1,0.391,0.6,1.9,0.305,1.4,3.2,0.441,0.447,0.4,0.6,0.75,0.5,2.2,2.7,3.2,1.4,0.5,1.5,2.3,5.0
