,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19830,3026,6766,0.447,491,1475,0.333,2535,5291,0.479,1698,2237,0.759,990,2656,3646,1547,587,318,1249,1849,8241
1,Team/G,,241.8,36.9,82.5,0.447,6.0,18.0,0.333,30.9,64.5,0.479,20.7,27.3,0.759,12.1,32.4,44.5,18.9,7.2,3.9,15.2,22.5,100.5
2,Lg Rank,,15,21,16,18.0,28,26,27.0,6,7,17.0,4,4,15.0,5,11,9,30,22,27,23,26,17
3,Year/Year,,0.0%,-1.9%,-2.0%,0.0,-19.5%,-12.3%,-0.03,2.4%,1.3%,0.005,18.2%,19.7%,-0.01,5.0%,11.4%,9.6%,-9.4%,-12.5%,-7.0%,4.2%,7.7%,0.3%
4,Opponent,82.0,19830,3103,6734,0.461,696,1833,0.38,2407,4901,0.491,1577,2139,0.737,813,2568,3381,1927,637,459,1116,1897,8479
5,Opponent/G,,241.8,37.8,82.1,0.461,8.5,22.4,0.38,29.4,59.8,0.491,19.2,26.1,0.737,9.9,31.3,41.2,23.5,7.8,5.6,13.6,23.1,103.4
6,Lg Rank,,15,18,13,20.0,25,21,29.0,12,11,15.0,26,27,3.0,3,9,6,26,18,24,27,4,24
7,Year/Year,,0.0%,-3.7%,-1.4%,-0.011,11.4%,4.0%,0.025,-7.3%,-3.3%,-0.021,1.7%,8.0%,-0.046,-16.4%,-1.3%,-5.4%,-6.4%,2.1%,-11.2%,-7.6%,16.0%,-1.6%
