,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19855,2888,6340,0.456,310,942,0.329,2578,5398,0.478,1436,1895,0.758,811,2422,3233,1716,559,471,1189,1889,7522
1,Team/G,,242.1,35.2,77.3,0.456,3.8,11.5,0.329,31.4,65.8,0.478,17.5,23.1,0.758,9.9,29.5,39.4,20.9,6.8,5.7,14.5,23.0,91.7
2,Lg Rank,,13,22,21,11.0,27,25,29.0,6,6,14.0,26,28,10.0,29,18,27,12,19,5,17,17,28
3,Year/Year,,0.5%,-5.2%,-4.4%,-0.004,-21.5%,-17.7%,-0.016,-2.7%,-1.6%,-0.006,-0.9%,4.1%,-0.038,-14.4%,-6.1%,-8.3%,-10.5%,21.5%,5.4%,10.2%,6.5%,-5.2%
4,Opponent,82.0,19855,2852,6474,0.441,447,1229,0.364,2405,5245,0.459,1525,2072,0.736,974,2411,3385,1554,539,374,1139,1736,7676
5,Opponent/G,,242.1,34.8,79.0,0.441,5.5,15.0,0.364,29.3,64.0,0.459,18.6,25.3,0.736,11.9,29.4,41.3,19.0,6.6,4.6,13.9,21.2,93.6
6,Lg Rank,,13,9,17,9.0,8,7,22.0,10,21,6.0,9,10,7.0,24,12,20,7,7,12,22,25,8
7,Year/Year,,0.5%,-3.9%,-4.5%,0.003,-4.5%,-4.8%,0.001,-3.8%,-4.4%,0.003,7.9%,10.2%,-0.016,-5.6%,2.2%,-0.2%,-12.8%,-0.2%,15.8%,18.3%,6.6%,-1.8%
