,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19880,3289,7164,0.459,790,2400,0.329,2499,4764,0.525,1447,1858,0.779,748,2563,3311,1957,735,418,1279,1932,8815
1,Team/G,,242.4,40.1,87.4,0.459,9.6,29.3,0.329,30.5,58.1,0.525,17.6,22.7,0.779,9.1,31.3,40.4,23.9,9.0,5.1,15.6,23.6,107.5
2,Lg Rank,,4,22,25,16.0,28,23,30.0,15,14,12.0,17,20,13.0,28,30,30,20,2,15,28,29,23
3,Year/Year,,0.9%,4.3%,0.3%,0.018,3.5%,5.0%,-0.005,4.6%,-1.9%,0.032,-0.4%,-5.3%,0.038,-11.2%,-7.7%,-8.5%,12.3%,29.2%,13.0%,-0.8%,6.9%,3.4%
4,Opponent,82.0,19880,3482,7230,0.482,912,2454,0.372,2570,4776,0.538,1705,2263,0.753,971,2897,3868,2126,737,411,1285,1694,9581
5,Opponent/G,,242.4,42.5,88.2,0.482,11.1,29.9,0.372,31.3,58.2,0.538,20.8,27.6,0.753,11.8,35.3,47.2,25.9,9.0,5.0,15.7,20.7,116.8
6,Lg Rank,,4,26,10,29.0,11,5,28.0,27,22,26.0,29,29,4.0,30,19,27,25,29,15,4,17,28
7,Year/Year,,0.9%,1.6%,-0.6%,0.011,1.9%,2.3%,-0.002,1.5%,-2.1%,0.019,10.5%,12.4%,-0.013,13.6%,-0.3%,2.8%,11.3%,3.5%,-15.8%,16.9%,-1.2%,3.1%
