,No.,Player,Pos,Ht,Wt,Birth Date,Unnamed: 6,Exp,College
0,6,Alan Anderson,SG,6-6,220,"October 16, 1982",United States,5,Michigan State
1,44,Bojan Bogdanovic,SF,6-7,226,"April 18, 1989",Bosnia & Herzegovina,R,
2,22,Markel Brown,SG,6-3,190,"January 29, 1992",United States,R,Oklahoma State
3,55,Earl Clark,PF,6-10,225,"January 17, 1988",United States,5,Louisville
4,20,Brandon Davies,PF,6-10,240,"July 25, 1991",United States,1,BYU
5,2,Kevin Garnett,PF,6-11,240,"May 19, 1976",United States,19,
6,13,Jorge Gutierrez,PG,6-3,191,"December 27, 1988",Mexico,1,California
7,0,Jarrett Jack,PG,6-3,200,"October 28, 1983",United States,9,Georgia Tech
8,21,Cory Jefferson,PF,6-9,218,"December 26, 1990",United States,R,Baylor
9,7,Joe Johnson,SG,6-7,240,"June 29, 1981",United States,13,Arkansas
10,9,Jerome Jordan,C,7-0,253,"September 29, 1986",Jamaica,1,Tulsa
11,10,Sergey Karasev,SG,6-7,208,"October 26, 1993",Russia,1,
12,47,Andrei Kirilenko,SF,6-9,220,"February 18, 1981",Russia,12,
13,11,Brook Lopez,C,7-0,282,"April 1, 1988",United States,6,Stanford
14,14,Darius Morris,PG,6-4,190,"January 3, 1991",United States,3,Michigan
15,1,Mason Plumlee,C,6-11,254,"March 5, 1990",United States,1,Duke
16,33,Mirza Teletovic,PF,6-9,242,"September 18, 1985",Bosnia & Herzegovina,2,
17,8,Deron Williams,PG,6-3,200,"June 26, 1984",United States,9,Illinois
18,30,Thaddeus Young,PF,6-8,235,"June 21, 1988",United States,7,Georgia Tech
