,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,22,43,26,39,-3.08,-0.93,-4.0,106.7,109.8,99.7,0.231,0.396,0.515,13.7,22.8,0.175,0.546,16.3,75.6,0.239,United Center,639352
1,Lg Rank,24,8,23,18,22.0,30.0,22.0,27.0,12.0,16.0,27.0,12.0,24.0,25.0,13.0,28.0,26.0,1.0,26.0,30.0,,4
