,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,66.0,16165,2429,5348,0.454,492,1330,0.37,1937,4018,0.482,1025,1385,0.74,652,2066,2718,1481,536,303,921,1178,6375
1,Team/G,,244.9,36.8,81.0,0.454,7.5,20.2,0.37,29.3,60.9,0.482,15.5,21.0,0.74,9.9,31.3,41.2,22.4,8.1,4.6,14.0,17.8,96.6
2,Lg Rank,,1,14,19,11.0,8,10,5.0,20,23,10.0,23,25,23.0,28,11,23,8,10,23,5,6,17
3,Year/Year,,1.8%,1.6%,3.4%,-0.008,21.8%,15.8%,0.018,-2.5%,-0.2%,-0.012,-5.4%,-0.4%,-0.039,6.3%,4.3%,4.8%,2.1%,34.0%,10.4%,2.3%,-5.8%,1.7%
4,Opponent,66.0,16165,2380,5366,0.444,391,1137,0.344,1989,4229,0.47,997,1324,0.753,712,2079,2791,1354,494,313,999,1263,6148
5,Opponent/G,,244.9,36.1,81.3,0.444,5.9,17.2,0.344,30.1,64.1,0.47,15.1,20.1,0.753,10.8,31.5,42.3,20.5,7.5,4.7,15.1,19.1,93.2
6,Lg Rank,,1,14,16,11.0,5,7,10.0,17,20,11.0,4,5,15.0,6,23,16,14,7,10,9,20,6
7,Year/Year,,1.8%,-1.7%,2.0%,-0.017,5.8%,4.0%,0.006,-3.1%,1.5%,-0.022,-10.2%,-7.7%,-0.021,5.4%,3.8%,4.2%,-3.9%,12.0%,11.7%,21.0%,3.4%,-2.8%
