Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2020-21,19.0,OKC,NBA,PF,45,1090,6.1,0.43,0.507,0.103,2.8,17.6,10.1,13.1,0.9,3.4,18.8,20.5,-2.9,1.0,-1.9,-0.084,-5.2,-0.7,-5.9,-1.1
2021-22,20.0,OKC,NBA,PF,15,221,8.5,0.415,0.463,0.098,5.8,22.0,13.9,13.0,1.5,3.0,18.2,20.2,-0.5,0.3,-0.1,-0.031,-4.9,-0.5,-5.4,-0.2
Career,,,NBA,,60,1311,6.5,0.428,0.5,0.102,3.3,18.3,10.8,13.1,1.0,3.4,18.7,20.4,-3.4,1.3,-2.1,-0.075,-5.2,-0.7,-5.8,-1.3
