,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19855,2919,6288,0.464,528,1539,0.343,2391,4749,0.503,1393,2019,0.69,817,2526,3343,1681,566,442,1201,1749,7759
1,Team/G,,242.1,35.6,76.7,0.464,6.4,18.8,0.343,29.2,57.9,0.503,17.0,24.6,0.69,10.0,30.8,40.8,20.5,6.9,5.4,14.6,21.3,94.6
2,Lg Rank,,14,21,29,10.0,11,8,27.0,26,28,5.0,30,20,30.0,26,7,15,18,21,7,11,8,28
3,Year/Year,,0.5%,-3.9%,-1.1%,-0.014,6.2%,6.8%,-0.002,-5.9%,-3.4%,-0.014,-13.8%,-12.6%,-0.01,-4.8%,-5.6%,-5.4%,-0.6%,8.4%,0.0%,1.3%,-6.5%,-5.3%
4,Opponent,82.0,19855,2895,6517,0.444,531,1495,0.355,2364,5022,0.471,1513,2039,0.742,921,2467,3388,1656,562,314,1185,1790,7834
5,Opponent/G,,242.1,35.3,79.5,0.444,6.5,18.2,0.355,28.8,61.2,0.471,18.5,24.9,0.742,11.2,30.1,41.3,20.2,6.9,3.8,14.5,21.8,95.5
6,Lg Rank,,14,9,16,5.0,21,23,14.0,5,6,7.0,10,10,8.0,17,16,17,10,7,4,23,18,8
7,Year/Year,,0.5%,0.8%,-0.2%,0.005,8.4%,10.0%,-0.005,-0.7%,-2.9%,0.01,-7.9%,-8.3%,0.003,11.5%,4.6%,6.4%,3.8%,0.4%,5.4%,11.5%,-7.6%,-0.5%
