,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,35,37,35,37,-0.57,-0.44,-1.01,108.9,109.5,101.4,0.267,0.423,0.52,13.1,23.2,0.199,0.511,11.0,77.8,0.187,Barclays Center,524907
1,Lg Rank,14,17,15,15,15.0,25.0,20.0,22.0,9.0,9.0,11.0,5.0,23.0,19.0,10.0,17.0,6.0,29.0,12.0,9.0,,25
