,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19830,3145,6740,0.467,440,1277,0.345,2705,5463,0.495,1392,1863,0.747,858,2559,3417,1895,672,475,1247,1695,8122
1,Team/G,,241.8,38.4,82.2,0.467,5.4,15.6,0.345,33.0,66.6,0.495,17.0,22.7,0.747,10.5,31.2,41.7,23.1,8.2,5.8,15.2,20.7,99.0
2,Lg Rank,,11,14,26,5.0,30,30,21.0,2,1,13.0,21,18,22.0,15,29,27,9,13,7,25,17,25
3,Year/Year,,-0.5%,2.0%,0.3%,0.008,-19.3%,-14.9%,-0.019,6.6%,4.6%,0.009,6.1%,7.4%,-0.009,-2.1%,-0.6%,-1.0%,-1.9%,-14.8%,17.9%,-9.2%,-6.6%,1.2%
4,Opponent,82.0,19830,3097,6817,0.454,765,2171,0.352,2332,4646,0.502,1506,1961,0.768,942,2583,3525,2013,679,462,1269,1600,8465
5,Opponent/G,,241.8,37.8,83.1,0.454,9.3,26.5,0.352,28.4,56.7,0.502,18.4,23.9,0.768,11.5,31.5,43.0,24.5,8.3,5.6,15.5,19.5,103.2
6,Lg Rank,,11,11,6,17.0,25,27,15.0,4,2,21.0,21,20,23.0,26,7,10,28,22,26,8,21,17
7,Year/Year,,-0.5%,6.2%,2.0%,0.018,13.2%,10.0%,0.01,4.1%,-1.3%,0.026,1.9%,-1.6%,0.026,0.4%,0.3%,0.3%,9.9%,-4.1%,17.9%,-10.9%,-3.0%,6.0%
