Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2018-19,19.0,DAL,NBA,SG,72,2318,19.6,0.545,0.433,0.409,4.0,21.9,13.0,31.6,1.6,0.9,15.0,30.5,2.1,2.8,4.9,0.101,3.6,0.3,3.9,3.4
2019-20,20.0,DAL,NBA,PG,61,2047,27.6,0.585,0.431,0.448,4.1,25.0,14.7,45.7,1.5,0.6,14.8,36.8,6.5,2.3,8.8,0.207,7.4,1.0,8.4,5.4
2020-21,21.0,DAL,NBA,PG,66,2262,25.3,0.587,0.406,0.349,2.7,22.9,12.8,44.1,1.4,1.5,15.3,36.0,5.1,2.6,7.7,0.163,6.1,0.6,6.7,5.0
2021-22,22.0,DAL,NBA,PG,20,698,21.9,0.542,0.396,0.265,2.2,23.3,12.3,45.6,1.5,1.3,16.5,36.0,0.5,0.8,1.3,0.093,4.2,-0.3,3.9,1.0
Career,,,NBA,,219,7325,23.8,0.57,0.42,0.387,3.4,23.2,13.3,40.7,1.5,1.0,15.2,34.5,14.2,8.5,22.7,0.149,5.5,0.5,6.0,14.8
