,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19830,3125,7032,0.444,313,939,0.333,2812,6093,0.462,1436,1866,0.77,971,2688,3659,1748,531,400,1310,1680,7999
1,Team/G,,241.8,38.1,85.8,0.444,3.8,11.5,0.333,34.3,74.3,0.462,17.5,22.8,0.77,11.8,32.8,44.6,21.3,6.5,4.9,16.0,20.5,97.5
2,Lg Rank,,9,8,3,23.0,29,30,28.0,2,1,28.0,23,24,9.0,11,3,2,16,23,12,29,12,16
3,Year/Year,,0.0%,2.6%,6.1%,-0.015,-40.4%,-35.3%,-0.029,11.5%,17.7%,-0.026,-5.0%,-2.4%,-0.021,4.6%,15.8%,12.6%,3.1%,-15.8%,32.9%,3.3%,-6.7%,-1.6%
4,Opponent,82.0,19830,3288,7136,0.461,607,1576,0.385,2681,5560,0.482,1534,2048,0.749,961,2655,3616,1997,706,440,1082,1610,8717
5,Opponent/G,,241.8,40.1,87.0,0.461,7.4,19.2,0.385,32.7,67.8,0.482,18.7,25.0,0.749,11.7,32.4,44.1,24.4,8.6,5.4,13.2,19.6,106.3
6,Lg Rank,,9,27,28,18.0,27,24,28.0,26,28,13.0,15,15,10.0,23,25,26,29,29,26,25,27,27
7,Year/Year,,0.0%,5.2%,8.6%,-0.015,17.0%,9.7%,0.024,2.8%,8.4%,-0.026,-3.9%,-3.6%,-0.002,0.7%,10.3%,7.6%,6.8%,19.7%,29.0%,-12.2%,-1.5%,4.2%
