,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,48,34,45,37,1.68,0.12,1.8,112.9,111.2,98.3,0.237,0.286,0.534,11.0,21.0,0.194,0.528,11.0,79.4,0.17,AT&T Center,750616
1,Lg Rank,11,18,12,12,12.0,15.0,12.0,7.0,19.0,22.0,24.0,30.0,6.0,2.0,26.0,17.0,20.0,29.0,4.0,2.0,,13
