,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,49,33,52,30,3.7,0.05,3.74,105.9,101.6,86.3,0.339,0.258,0.496,13.9,25.8,0.241,0.469,14.7,72.0,0.237,FedEx Forum,647533
1,Lg Rank,7,23,5,5,6.0,14.0,5.0,16.0,2.0,30.0,14.0,3.0,8.0,21.0,21.0,20.0,4.0,3.0,21.0,10.0,,26
