Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2020-21,21.0,DEN,NBA,SG,37,1,5.5,1.1,2.9,0.377,0.5,1.8,0.277,0.6,1.1,0.537,0.462,0.2,0.2,0.778,0.0,0.5,0.6,0.5,0.1,0.0,0.5,0.6,2.8
2021-22,22.0,DEN,NBA,SG,10,0,5.0,0.6,2.3,0.261,0.4,1.6,0.25,0.2,0.7,0.286,0.348,0.4,0.4,1.0,0.0,0.1,0.1,0.4,0.3,0.0,0.2,0.1,2.0
Career,,,NBA,,47,1,5.4,1.0,2.7,0.357,0.5,1.7,0.272,0.5,1.0,0.5,0.442,0.2,0.3,0.846,0.0,0.4,0.5,0.5,0.1,0.0,0.4,0.5,2.7
