,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19780,3392,6782,0.5,694,1764,0.393,2698,5018,0.538,1548,1977,0.783,720,2683,3403,2188,532,518,1184,1633,9026
1,Team/G,,241.2,41.4,82.7,0.5,8.5,21.5,0.393,32.9,61.2,0.538,18.9,24.1,0.783,8.8,32.7,41.5,26.7,6.5,6.3,14.4,19.9,110.1
2,Lg Rank,,18,2,9,1.0,4,5,1.0,5,23,1.0,13,21,4.0,30,4,20,1,22,2,15,8,3
3,Year/Year,,-0.6%,0.1%,-1.1%,0.006,-11.6%,-10.2%,-0.006,3.6%,2.6%,0.005,4.9%,8.2%,-0.025,-2.3%,3.9%,2.5%,3.1%,-3.8%,31.5%,-0.4%,-1.6%,-0.1%
4,Opponent,82.0,19780,3368,7384,0.456,469,1329,0.353,2899,6055,0.479,1407,1879,0.749,1101,2498,3599,1607,601,311,1101,1731,8612
5,Opponent/G,,241.2,41.1,90.0,0.456,5.7,16.2,0.353,35.4,73.8,0.479,17.2,22.9,0.749,13.4,30.5,43.9,19.6,7.3,3.8,13.4,21.1,105.0
6,Lg Rank,,18,29,30,13.0,5,5,7.0,30,30,10.0,7,7,8.0,30,12,25,6,14,2,20,15,25
7,Year/Year,,-0.6%,4.0%,4.2%,-0.001,-6.9%,-4.2%,-0.011,6.0%,6.2%,-0.001,-3.5%,-1.2%,-0.018,9.2%,-0.2%,2.5%,3.8%,6.2%,2.3%,-11.4%,-1.6%,2.1%
