,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,44,38,40,42,-0.39,-0.36,-0.75,101.2,101.6,90.9,0.306,0.331,0.47,13.4,23.6,0.227,0.471,15.1,72.5,0.242,FleetCenter,709049
1,Lg Rank,13,16,18,18,18.0,21.0,19.0,24.0,8.0,17.0,14.0,1.0,19.0,11.0,29.0,14.0,13.0,5.0,10.0,21.0,,13
