,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19880,2913,6379,0.457,609,1676,0.363,2304,4703,0.49,1566,2153,0.727,822,2525,3347,1962,499,273,1212,1869,8001
1,Team/G,,242.4,35.5,77.8,0.457,7.4,20.4,0.363,28.1,57.4,0.49,19.1,26.3,0.727,10.0,30.8,40.8,23.9,6.1,3.3,14.8,22.8,97.6
2,Lg Rank,,8,22,24,17.0,4,5,8.0,29,29,13.0,16,12,25.0,24,8,14,3,30,27,12,19,15
3,Year/Year,,0.5%,4.9%,1.0%,0.017,27.7%,15.8%,0.034,0.1%,-3.4%,0.017,-5.5%,-1.6%,-0.031,0.0%,-0.6%,-0.4%,4.1%,-10.6%,-1.8%,8.3%,-1.8%,4.0%
4,Opponent,82.0,19880,2911,6476,0.45,519,1455,0.357,2392,5021,0.476,1723,2261,0.762,867,2526,3393,1805,584,369,1188,1886,8064
5,Opponent/G,,242.4,35.5,79.0,0.45,6.3,17.7,0.357,29.2,61.2,0.476,21.0,27.6,0.762,10.6,30.8,41.4,22.0,7.1,4.5,14.5,23.0,98.3
6,Lg Rank,,8,10,14,9.0,18,18,16.0,6,5,9.0,23,22,26.0,12,24,18,21,15,13,22,10,13
7,Year/Year,,0.5%,6.6%,4.1%,0.011,11.6%,8.9%,0.009,5.6%,2.8%,0.013,4.2%,1.3%,0.021,10.2%,-2.8%,0.2%,10.0%,-0.8%,12.2%,0.9%,-0.2%,6.4%
