,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19855,2922,6753,0.433,247,786,0.314,2675,5967,0.448,1528,2030,0.753,1118,2619,3737,1808,585,537,1216,1743,7619
1,Team/G,,242.1,35.6,82.4,0.433,3.0,9.6,0.314,32.6,72.8,0.448,18.6,24.8,0.753,13.6,31.9,45.6,22.0,7.1,6.5,14.8,21.3,92.9
2,Lg Rank,,7,10,4,21.0,29,28,29.0,3,1,23.0,13,12,14.0,3,4,1,8,23,3,15,15,14
3,Year/Year,,0.1%,2.5%,0.1%,0.01,-15.7%,-12.3%,-0.013,4.6%,2.0%,0.011,1.7%,0.9%,0.006,0.0%,3.0%,2.1%,5.6%,-8.0%,3.1%,-19.0%,-6.5%,1.7%
4,Opponent,82.0,19855,2956,6759,0.437,431,1162,0.371,2525,5597,0.451,1491,1990,0.749,971,2475,3446,1783,635,434,1071,1656,7834
5,Opponent/G,,242.1,36.0,82.4,0.437,5.3,14.2,0.371,30.8,68.3,0.451,18.2,24.3,0.749,11.8,30.2,42.0,21.7,7.7,5.3,13.1,20.2,95.5
6,Lg Rank,,7,19,26,15.0,16,7,26.0,20,27,9.0,17,16,15.0,9,14,13,18,11,19,29,24,17
7,Year/Year,,0.1%,-3.8%,-0.4%,-0.015,0.7%,-2.9%,0.013,-4.5%,0.1%,-0.022,-12.9%,-10.3%,-0.022,4.2%,-0.6%,0.7%,-9.6%,-20.8%,-12.1%,-7.8%,-3.1%,-5.4%
