,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19805,3032,6832,0.444,933,2680,0.348,2099,4152,0.506,1525,2133,0.715,958,2624,3582,1820,777,407,1366,1803,8522
1,Team/G,,241.5,37.0,83.3,0.444,11.4,32.7,0.348,25.6,50.6,0.506,18.6,26.0,0.715,11.7,32.0,43.7,22.2,9.5,5.0,16.7,22.0,103.9
2,Lg Rank,,20,21,12,20.0,1,1,14.0,29,30,5.0,5,2,27.0,7,18,14,9,3,10,28,27,6
3,Year/Year,,-0.1%,-2.8%,3.5%,-0.028,19.8%,23.0%,-0.009,-10.3%,-6.1%,-0.023,-15.9%,-16.3%,0.003,4.1%,-6.2%,-3.6%,3.7%,25.1%,-11.7%,3.3%,7.6%,-3.5%
4,Opponent,82.0,19805,3092,6983,0.443,605,1881,0.322,2487,5102,0.487,1451,1932,0.751,973,2621,3594,1752,726,437,1342,1730,8240
5,Opponent/G,,241.5,37.7,85.2,0.443,7.4,22.9,0.322,30.3,62.2,0.487,17.7,23.6,0.751,11.9,32.0,43.8,21.4,8.9,5.3,16.4,21.1,100.5
6,Lg Rank,,20,15,25,12.0,8,18,1.0,21,23,17.0,20,19,17.0,29,13,19,12,29,22,3,7,17
7,Year/Year,,-0.1%,-3.3%,-3.3%,-0.0,-9.2%,-0.4%,-0.031,-1.7%,-4.3%,0.013,4.0%,4.8%,-0.005,-0.4%,7.5%,5.2%,-3.8%,3.1%,-5.0%,16.8%,-13.2%,-2.5%
