Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2021-22,20.0,ORL,NBA,PG,16,16,28.1,4.1,12.6,0.327,1.4,5.3,0.262,2.8,7.4,0.373,0.381,2.6,3.1,0.82,0.8,2.6,3.4,3.5,1.0,0.4,3.3,2.6,12.2
Career,,,NBA,,16,16,28.1,4.1,12.6,0.327,1.4,5.3,0.262,2.8,7.4,0.373,0.381,2.6,3.1,0.82,0.8,2.6,3.4,3.5,1.0,0.4,3.3,2.6,12.2
