Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2021-22,21.0,PHI,NBA,PF,8,0,7.4,1.4,2.0,0.688,0.0,0.4,0.0,1.4,1.6,0.846,0.688,0.6,0.9,0.714,1.0,1.6,2.6,0.1,0.1,0.9,0.0,0.9,3.4
Career,,,NBA,,8,0,7.4,1.4,2.0,0.688,0.0,0.4,0.0,1.4,1.6,0.846,0.688,0.6,0.9,0.714,1.0,1.6,2.6,0.1,0.1,0.9,0.0,0.9,3.4
