,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19855,2910,6693,0.435,545,1495,0.365,2365,5198,0.455,1279,1746,0.733,887,2652,3539,1775,598,376,1238,1681,7644
1,Team/G,,242.1,35.5,81.6,0.435,6.6,18.2,0.365,28.8,63.4,0.455,15.6,21.3,0.733,10.8,32.3,43.2,21.6,7.3,4.6,15.1,20.5,93.2
2,Lg Rank,,7,28,15,27.0,18,20,10.0,23,15,29.0,24,16,23.0,21,7,9,19,20,21,24,20,28
3,Year/Year,,0.7%,-3.0%,-1.6%,-0.006,27.5%,11.9%,0.044,-8.0%,-4.9%,-0.015,2.1%,1.4%,0.005,-7.9%,8.1%,3.6%,13.2%,-8.7%,-27.4%,-1.1%,-3.7%,-0.4%
4,Opponent,82.0,19855,2944,6697,0.44,586,1680,0.349,2358,5017,0.47,1378,1867,0.738,903,2719,3622,1767,639,358,1193,1569,7852
5,Opponent/G,,242.1,35.9,81.7,0.44,7.1,20.5,0.349,28.8,61.2,0.47,16.8,22.8,0.738,11.0,33.2,44.2,21.5,7.8,4.4,14.5,19.1,95.8
6,Lg Rank,,7,7,14,5.0,14,17,9.0,6,10,7.0,18,22,5.0,14,28,28,10,13,7,18,21,8
7,Year/Year,,0.7%,-2.2%,0.7%,-0.013,10.7%,11.2%,-0.002,-4.9%,-2.4%,-0.013,-9.6%,-7.1%,-0.02,-10.4%,6.1%,1.5%,0.2%,-1.1%,-4.0%,-4.4%,2.6%,-2.7%
