,No.,Player,Pos,Ht,Wt,Birth Date,Unnamed: 6,Exp,College
0,3,Bradley Beal,SG,6-3,207,"June 28, 1993",United States,5,Florida
1,8,Tim Frazier,PG,6-0,170,"November 1, 1990",United States,3,Penn State
2,13,Marcin Gortat,C,6-11,240,"February 17, 1984",Poland,10,
3,4,Ty Lawson,PG,5-11,195,"November 3, 1987",United States,8,UNC
4,28,Ian Mahinmi,C,6-11,262,"November 5, 1986",France,9,
5,1,Chris McCullough,PF,6-11,200,"February 5, 1995",United States,2,Syracuse
6,20,Jodie Meeks,SG,6-4,210,"August 21, 1987",United States,8,Kentucky
7,5,Markieff Morris,PF,6-9,245,"September 2, 1989",United States,6,Kansas
8,12,Kelly Oubre,SF,6-7,203,"December 9, 1995",United States,2,Kansas
9,22,Otto Porter,SF,6-8,198,"June 3, 1993",United States,4,Georgetown
10,7,Devin Robinson,SF,6-8,200,"March 7, 1995",United States,R,Florida
11,31,Tomas Satoransky,SG,6-7,210,"October 30, 1991",Czechia,1,
12,30,Mike Scott,PF,6-7,237,"July 16, 1988",United States,5,Virginia
13,9,Ramon Sessions,PG,6-3,190,"April 11, 1986",United States,10,Nevada
14,14,Jason Smith,C,7-0,240,"March 2, 1986",United States,9,Colorado State
15,2,John Wall,PG,6-3,210,"September 6, 1990",United States,7,Kentucky
