,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19755,3222,7132,0.452,845,2308,0.366,2377,4824,0.493,1372,1715,0.8,835,2893,3728,1599,573,423,1109,1599,8661
1,Team/G,,240.9,39.3,87.0,0.452,10.3,28.1,0.366,29.0,58.8,0.493,16.7,20.9,0.8,10.2,35.3,45.5,19.5,7.0,5.2,13.5,19.5,105.6
2,Lg Rank,,18,15,8,20.0,16,19,11.0,17,11,23.0,15,18,3.0,9,5,3,30,26,7,8,13,16
3,Year/Year,,-0.9%,-0.6%,1.0%,-0.008,-0.8%,1.6%,-0.009,-0.6%,0.8%,-0.007,-9.3%,-11.6%,0.02,0.6%,5.2%,4.1%,-7.7%,-0.2%,3.7%,-1.5%,-7.9%,-2.1%
4,Opponent,82.0,19755,3146,7042,0.447,794,2179,0.364,2352,4863,0.484,1362,1803,0.755,763,2755,3518,1655,602,418,1036,1564,8448
5,Opponent/G,,240.9,38.4,85.9,0.447,9.7,26.6,0.364,28.7,59.3,0.484,16.6,22.0,0.755,9.3,33.6,42.9,20.2,7.3,5.1,12.6,19.1,103.0
6,Lg Rank,,18,7,16,4.0,7,5,16.0,11,23,2.0,18,18,4.0,10,16,13,2,10,22,29,23,5
7,Year/Year,,-0.9%,-2.1%,-0.4%,-0.008,4.2%,5.9%,-0.006,-4.0%,-3.0%,-0.005,-20.2%,-17.0%,-0.03,-8.1%,-0.8%,-2.5%,-2.0%,-4.9%,-3.0%,-1.5%,-3.7%,-5.0%
