Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2019-20,19.0,NYK,NBA,SG,56,1704,10.7,0.479,0.271,0.349,3.0,14.8,8.7,12.8,1.6,0.9,12.9,24.0,-1.6,1.1,-0.5,-0.015,-2.9,-1.5,-4.3,-1.0
2020-21,20.0,NYK,NBA,SG,72,2511,13.4,0.535,0.292,0.26,3.0,14.8,8.9,13.8,1.1,0.8,10.5,23.4,0.9,3.1,4.1,0.078,-1.0,-0.5,-1.5,0.3
2021-22,21.0,NYK,NBA,SF,23,720,11.7,0.506,0.397,0.233,2.2,17.4,9.8,10.6,0.8,0.9,10.4,22.8,0.0,0.4,0.4,0.03,-1.7,-2.0,-3.6,-0.3
Career,,,NBA,,151,4935,12.2,0.511,0.3,0.287,2.9,15.2,9.0,13.0,1.2,0.8,11.4,23.5,-0.7,4.7,4.0,0.039,-1.7,-1.1,-2.8,-1.0
