,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,25,57,25,57,-5.72,-0.15,-5.87,101.6,107.7,93.8,0.23,0.235,0.494,14.0,23.1,0.168,0.514,13.6,76.0,0.21,Amway Center,688194
1,Lg Rank,26,5,26,26,26.0,17.0,26.0,27.0,24.0,16.0,29.0,22.0,16.0,24.0,27.0,30.0,28.0,12.0,8.0,19.0,,23
