,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19780,3164,6805,0.465,484,1440,0.336,2680,5365,0.5,1827,2449,0.746,1001,2558,3559,1920,678,435,1352,1756,8639
1,Team/G,,241.2,38.6,83.0,0.465,5.9,17.6,0.336,32.7,65.4,0.5,22.3,29.9,0.746,12.2,31.2,43.4,23.4,8.3,5.3,16.5,21.4,105.4
2,Lg Rank,,22,3,4,7.0,16,13,28.0,2,7,7.0,5,3,19.0,5,5,3,5,2,8,28,9,3
3,Year/Year,,-0.8%,2.8%,2.0%,0.004,38.3%,33.8%,0.011,-1.8%,-4.1%,0.012,6.2%,5.9%,0.002,10.9%,2.9%,5.0%,-0.1%,-2.9%,-6.0%,11.2%,-5.7%,5.0%
4,Opponent,82.0,19780,3257,7088,0.46,554,1569,0.353,2703,5519,0.49,1438,1945,0.739,1006,2461,3467,2010,680,424,1343,1946,8506
5,Opponent/G,,241.2,39.7,86.4,0.46,6.8,19.1,0.353,33.0,67.3,0.49,17.5,23.7,0.739,12.3,30.0,42.3,24.5,8.3,5.2,16.4,23.7,103.7
6,Lg Rank,,22,29,30,15.0,23,27,10.0,28,29,19.0,3,6,4.0,27,14,23,27,28,24,3,4,26
7,Year/Year,,-0.8%,6.1%,4.8%,0.006,4.5%,6.0%,-0.005,6.4%,4.4%,0.009,-6.5%,-6.9%,0.003,4.2%,-0.3%,1.0%,2.6%,16.0%,-2.8%,1.5%,1.8%,3.6%
